,artist_name,track_name,release_date,genre,lyrics,len
61297,thievery corporation,vampires,2008,jazz,gain world lose souls gain world lose souls believe politicians thieve want people bend knees pirate robbers liars thieve come like dress like sheep lagos vampires kinshasa vampires darfur vampires malabo vampires lie theft gun debt life death bank come door better know poor bank loan policies people free live blood people know come steal come like thieve night world ready fight lagos vampires kinshasa vampires darfur vampires malabo vampires lie theft gun debt life death gain lose soul gain lose souls live blood people know come steal come like thieve night world ready fight lagos vampires kinshasa vampires darfur vampires malabo vampires lie theft gun debt life death,109
61298,warren hill,gimme some,2008,jazz,kick door yell like fuck dude little hint soopaman luva take shotgun shoot fucker throw hurricane like yeah snatch reporter interview raise hand bullet take franck muller daily news know time take rescue go door hurricane shotgun hand let pump bitch start wildin mess fuck fucka tell come nigga scar give state time shit gimme ammo door near barrel smokin hostage lock load lock load plan come like bellagio door shotty blow mash adios soopaman luva yeah bitch hurricane gilla house niggas hurricane girl yeah yeah yeah yeah yeah yeah gilla gilla gilla gilla gilla gilla house like tell nigga know nigga gilla house somebody weed muthafucka,107
61299,brenda boykin,love is in town,2008,jazz,feet care grind people join world mesage share time live life prime world world summer days shunnig longer viral travel life lover right world message open mind live life gotta worldlove world summer days shun longer pappepi parapepio,38
61300,lizz wright,speak your heart,2008,jazz,know wanna word eye time hide surprise whisper talk face turn away come easy make think afraid time tell stand baby open mouth baby speak heart speak heart world go away want reacuring dream stay rise want real disguise time tell stand baby open mouth baby speak heart speak heart speak heart speak heart,54
61302,nightmares on wax,be there,2008,jazz,magnificent live life benevolent highest highest equivalent magnificent live life benevolent highest highest equivalent magnificent live life benevolent highest highest equivalent magnificent live life benevolent highest highest equivalent,28
61303,esperanza spalding,love in time,2008,jazz,little rush belong heavens like course time elusive romance prove mere little wait amidst parade desir like torch amidst scramble flutter true subtler create rush end dstiny plan sweet grand scheme live share romance true time live little sure fool things school sign arrive like charm beauty youth seek truth need time,52
61306,nicola conte,like leaves in the wind,2008,jazz,appreciate depreciate good money initiate break ball player finger roll lay stay pull block clock nigga straight start giggle smell spray shock say take cold heat think leave person whereabouts hear work tell eye watery mean hold girl go wind good hell wrong hell tear fuck throw wind fuck blow wind felt like fuck throw wind fuck blow wind presidential presidential obama self felt like wealth weight chest kind felt like phelps mean medals even petals recovery stage petals plan return compare sorta similar remind burn concern longer short longer care blame give benjis stingy selfish act heaven boys sin send voice mail girl go wind real good hell wrong hell tear fuck throw wind fuck blow wind felt like fuck throw wind fuck blow wind maybe fight maybe drift maybe hurt heart pride convince care good hell wrong hell tear fuck throw wind fuck blow wind felt like fuck throw wind fuck blow wind,155
61307,origin,the aftermath,2008,jazz,colonize cells sickness constant shift late afraid organs liquefy blood spew hole lifeless body mass fall disease plague human contagious hemorrhagic virus longer contain rate death grow faster immune thousands perish daily dead blood flow panic sheep scream rampage flee fever rack body skin burn human be slowly path death outbreak ways silent killers draw fly aftermath final path aftermath final path mass extinction call human race fall corpses dissolve world render silent plague violence mother earth defiant life exist humans life unfold unimpeded days earth flourish worlds bane dead free cancer pollution diminish plague end return sixth wave extinction self destruct kill horizon sight unseen aftermath aftermath extinction,109
61308,the faceless,sons of belial,2008,jazz,prehistoric golden unify energy infinite expression challenge divine taste innocence crush immortal jaw victims ritual seduce offer sacrifice present gods divine taste innocence dimension intertwine bring forth struggle dominion earth turmoil gods manifest global decimation longer unify mankind bow widespread lie womb catalyze epoch global catastrophe disruption bringers misery insurgence depravity widespread lie challenge divine taste innocence dimension intertwine bring forth struggle dominion earth turmoil gods manifest global decimation longer unify mankind bow,73
61309,the faceless,prison born,2008,jazz,lower life form keep sense dimensional imprisonment psychological tactics enforce thralldom generations condition hereditary indoctrination youth breed disconnection perception right wrong instal unearthly party agendas control question blind prison bear program hate fear disconnect consciousness live dictate ignorance cower fear dogma generations condition hereditary indoctrination youth breed disconnection bind state physical dimension break free prison bear,56
61311,montefiori cocktail,gipsy woman,2008,jazz,planet dammit slamsters look like slick consider lick pick yeah frantic poonanie panic plan package pick pack trick attract throw crack catch quick ricochet rabbit quick cause habit fast brother run rapid give damn mixalot east coast get prop producers knot baby baby black black baby respect checka check breaka breaka checka checka breaka breaka room rude mood school watch true school boys touch cause slut close repair sign nut yeah thing slangers body boom bangers break shit hanger damn real gonna live forgive watch girl touch hurt brutalize criticize lyric work think lose block black stop wack drop slap drop boombang slap papper step path crcrack crack checka check breaka breaka checka checka breaka breaka repeat sing like buddha bang hang true crew coochie bang brothers come monkey monkey monkey brain individuals original cause critical pickable pitiful heart rip rhyme apart spark iron part stick city rippple bitty middle hang kitties like cripple nipple checka check breaka breaka checka checka breaka breaka repeat,164
